state,account_length,area_code,phone_number,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,international_plan,voice_mail_plan,outcome
30.0,?,408.0,?,0.0,?,81.0,27.54,?,?,21.04,?,99.0,7.0,8.9,?,2.4,0.0,?,0.0,0
0.0,141.0,?,?,0.0,?,?,14.14,?,?,16.2,?,79.0,6.77,?,?,?,1.0,?,0.0,0
28.0,?,?,?,?,219.6,?,37.33,?,144.0,?,205.7,?,?,10.8,4.0,?,2.0,0.0,?,0
39.0,76.0,?,?,0.0,?,78.0,?,257.2,83.0,21.86,?,92.0,?,?,?,4.37,1.0,?,0.0,0
?,?,?,?,0.0,?,?,?,76.8,?,?,?,?,11.7,?,?,2.94,?,0.0,?,0
36.0,104.0,415.0,2293.0,0.0,?,?,19.31,158.6,98.0,13.48,187.7,87.0,8.45,10.5,6.0,?,2.0,0.0,0.0,0
22.0,62.0,408.0,?,?,119.3,?,20.28,224.0,81.0,?,156.7,?,?,?,?,?,?,?,?,1
?,?,?,611.0,0.0,?,115.0,?,?,?,21.93,?,104.0,11.06,10.2,?,2.75,1.0,?,?,1
38.0,92.0,?,662.0,28.0,?,90.0,?,?,79.0,?,239.2,114.0,10.76,?,?,2.7,1.0,?,?,0
?,115.0,415.0,3274.0,0.0,182.1,97.0,?,231.1,76.0,19.64,?,103.0,?,15.0,2.0,?,?,0.0,?,0
?,?,415.0,?,0.0,?,107.0,?,?,?,?,179.1,100.0,8.06,10.3,?,?,?,?,?,0
45.0,?,?,3824.0,?,216.0,?,36.72,?,104.0,?,215.5,?,?,9.3,?,?,2.0,0.0,1.0,1
?,?,?,?,?,?,?,49.15,150.1,?,12.76,?,98.0,7.35,?,?,?,?,?,?,0
?,95.0,?,?,0.0,?,99.0,26.44,167.0,?,?,?,?,8.58,13.2,?,?,1.0,0.0,?,0
49.0,?,415.0,?,0.0,206.0,?,?,?,71.0,16.84,135.9,?,6.12,?,3.0,?,0.0,?,?,0
?,?,408.0,?,?,?,112.0,41.09,?,78.0,21.39,105.0,?,4.72,11.3,2.0,?,?,?,0.0,0
?,?,510.0,633.0,27.0,?,106.0,?,?,?,?,268.0,115.0,12.06,?,3.0,3.21,1.0,?,?,0
18.0,155.0,?,338.0,0.0,?,?,?,190.9,?,16.23,?,119.0,8.82,?,4.0,2.4,0.0,0.0,0.0,1
35.0,?,?,?,0.0,202.3,?,?,?,?,?,?,88.0,8.55,9.0,?,?,3.0,?,0.0,1
14.0,101.0,415.0,?,0.0,?,66.0,21.22,257.2,?,?,?,115.0,?,13.4,?,3.62,?,0.0,?,0
?,74.0,?,1258.0,?,277.7,109.0,47.21,270.0,?,22.95,?,82.0,7.44,10.4,2.0,?,1.0,?,1.0,0
?,?,415.0,?,?,254.1,127.0,?,180.2,108.0,?,?,?,8.83,8.7,?,?,3.0,?,1.0,0
?,?,408.0,1976.0,0.0,?,101.0,34.32,?,?,13.15,?,79.0,7.4,?,2.0,?,?,0.0,0.0,0
?,33.0,415.0,4462.0,?,164.0,?,27.88,?,?,?,?,104.0,?,6.4,?,1.73,?,?,0.0,0
32.0,?,408.0,?,?,?,?,29.73,?,105.0,?,164.6,?,?,?,3.0,?,?,0.0,1.0,1
16.0,47.0,510.0,4801.0,0.0,47.8,?,?,?,123.0,?,152.6,96.0,?,13.3,7.0,3.59,?,?,0.0,1
?,?,?,2156.0,?,252.0,120.0,42.84,150.2,?,12.77,?,96.0,6.83,?,?,?,?,?,0.0,0
11.0,?,415.0,?,?,?,?,20.59,260.2,115.0,?,222.4,100.0,?,8.3,5.0,?,?,?,?,0
27.0,115.0,415.0,902.0,26.0,132.3,142.0,?,273.4,?,?,195.7,?,8.81,?,?,4.0,?,?,1.0,0
?,101.0,415.0,4817.0,?,229.8,?,?,?,133.0,?,243.5,?,?,8.9,2.0,?,?,0.0,0.0,0
?,130.0,415.0,1963.0,?,174.5,120.0,?,?,?,?,?,67.0,9.91,12.2,?,?,?,0.0,?,0
?,?,408.0,4493.0,?,288.2,?,?,?,136.0,?,?,?,?,9.6,5.0,?,?,?,?,0
45.0,163.0,415.0,2660.0,?,202.9,?,34.49,178.6,?,?,?,116.0,9.17,?,?,3.46,5.0,0.0,?,0
9.0,?,?,2768.0,0.0,158.7,90.0,26.98,198.4,117.0,?,181.1,?,?,?,?,?,?,?,0.0,0
?,?,?,?,0.0,?,122.0,?,?,?,1.9,?,72.0,6.87,11.1,6.0,?,0.0,?,?,0
?,105.0,408.0,?,?,?,?,25.11,222.7,?,18.93,163.5,?,?,?,3.0,3.46,?,0.0,?,0
?,121.0,?,?,28.0,110.0,94.0,?,141.5,76.0,?,237.3,87.0,10.68,?,?,?,?,0.0,?,0
?,119.0,510.0,3723.0,?,140.0,?,?,138.9,?,?,230.2,?,10.36,6.1,6.0,1.65,?,0.0,?,0
?,?,?,?,21.0,?,103.0,?,257.7,?,21.9,?,114.0,9.83,7.2,6.0,1.94,1.0,?,?,0
?,?,?,2367.0,0.0,250.1,108.0,?,?,?,18.86,?,84.0,?,11.1,?,3.0,2.0,?,0.0,0
41.0,74.0,?,?,?,143.7,97.0,?,229.6,?,19.52,?,?,4.45,?,?,3.19,?,?,0.0,0
1.0,109.0,?,?,0.0,?,?,37.21,299.9,87.0,?,?,110.0,7.14,?,?,3.05,2.0,0.0,?,0
?,?,415.0,?,0.0,217.7,114.0,37.01,182.0,105.0,15.47,?,?,5.11,8.5,?,?,4.0,0.0,0.0,0
?,?,415.0,3757.0,?,?,89.0,?,?,110.0,12.64,255.6,139.0,?,8.1,?,?,?,?,?,0
17.0,135.0,510.0,?,0.0,144.1,?,24.5,249.8,68.0,21.23,211.4,?,?,?,3.0,3.67,?,0.0,?,0
0.0,52.0,510.0,?,?,148.3,?,25.21,?,79.0,?,155.6,?,?,8.3,?,2.24,?,?,0.0,0
45.0,114.0,415.0,3412.0,?,114.5,64.0,?,?,84.0,?,288.8,?,?,?,?,2.81,?,?,?,0
15.0,98.0,?,2525.0,21.0,?,98.0,?,176.1,?,?,244.8,84.0,?,?,?,?,2.0,?,?,0
?,?,?,?,0.0,93.8,?,?,150.0,?,?,?,116.0,10.85,10.7,?,?,1.0,?,?,0
?,101.0,?,4390.0,?,195.8,?,?,?,109.0,?,172.0,?,?,11.8,2.0,3.19,?,0.0,0.0,0
?,115.0,415.0,?,?,166.5,?,?,?,98.0,20.08,205.6,?,?,?,2.0,4.21,?,0.0,?,0
48.0,?,?,326.0,37.0,205.0,94.0,?,165.4,?,14.06,?,81.0,8.32,?,?,?,1.0,?,?,0
24.0,61.0,?,1911.0,?,?,?,?,?,?,?,?,?,6.88,?,?,?,2.0,?,0.0,0
50.0,53.0,415.0,527.0,27.0,?,119.0,?,?,?,?,228.1,64.0,?,?,?,1.76,1.0,?,?,0
13.0,95.0,?,?,?,133.0,94.0,22.61,?,126.0,?,?,128.0,8.15,9.9,3.0,2.67,?,?,?,1
21.0,?,415.0,2217.0,33.0,193.4,105.0,?,?,?,?,226.2,?,?,?,11.0,3.0,?,?,?,0
?,?,?,?,?,248.7,?,?,220.0,118.0,18.7,265.7,78.0,?,13.2,?,?,1.0,0.0,0.0,1
46.0,217.0,510.0,?,0.0,?,74.0,16.95,183.1,?,15.56,?,73.0,9.91,14.4,4.0,?,?,0.0,?,0
?,?,510.0,?,21.0,?,105.0,53.65,?,?,17.76,260.1,123.0,?,?,?,3.27,3.0,?,?,0
27.0,54.0,?,?,0.0,199.8,?,33.97,?,112.0,?,162.6,?,7.32,10.1,4.0,2.73,0.0,0.0,0.0,0
?,?,415.0,4124.0,?,253.4,?,?,?,151.0,15.5,275.8,103.0,?,8.4,?,?,1.0,0.0,0.0,0
?,47.0,?,1980.0,28.0,?,?,?,?,?,?,?,109.0,?,8.3,?,2.24,?,?,1.0,0
?,155.0,?,?,21.0,195.9,?,33.3,213.9,?,18.18,88.2,?,?,?,?,2.32,0.0,?,1.0,0
31.0,?,415.0,?,0.0,168.4,117.0,28.63,?,?,18.45,81.6,?,3.67,?,7.0,?,1.0,0.0,0.0,0
32.0,?,415.0,4048.0,0.0,?,102.0,?,?,95.0,16.21,214.5,?,?,?,6.0,?,1.0,?,0.0,0
21.0,41.0,415.0,3769.0,30.0,?,?,32.59,?,86.0,?,?,?,6.72,11.1,4.0,3.0,?,0.0,?,0
?,133.0,510.0,2742.0,0.0,?,65.0,31.79,?,128.0,12.02,?,?,?,10.0,8.0,?,?,0.0,?,0
?,51.0,510.0,?,12.0,?,60.0,23.09,?,?,?,?,98.0,?,12.3,?,3.32,2.0,?,?,0
?,?,510.0,?,?,194.0,?,32.98,242.0,114.0,20.57,146.3,?,?,12.1,4.0,3.27,?,0.0,0.0,0
19.0,93.0,?,?,0.0,?,131.0,?,190.4,?,?,?,66.0,13.05,10.4,?,?,0.0,0.0,0.0,0
?,70.0,?,?,?,226.7,?,38.54,228.1,?,?,73.2,?,3.29,17.6,4.0,4.75,2.0,1.0,0.0,1
11.0,?,415.0,2227.0,?,?,117.0,36.38,192.4,89.0,16.35,?,99.0,?,7.9,4.0,2.13,1.0,0.0,0.0,0
?,?,?,?,0.0,?,103.0,31.37,?,?,?,?,70.0,7.64,10.2,?,?,2.0,?,0.0,0
47.0,?,415.0,4682.0,?,169.2,?,?,?,108.0,14.73,216.5,?,9.74,?,4.0,?,?,0.0,?,1
?,?,415.0,4299.0,?,263.1,?,44.73,?,?,23.74,127.1,?,?,?,4.0,2.62,?,0.0,1.0,0
?,?,?,?,?,?,139.0,?,?,?,22.98,141.0,90.0,6.35,?,?,1.43,1.0,0.0,0.0,0
1.0,?,415.0,?,0.0,144.3,?,24.53,?,89.0,?,155.3,?,?,11.8,15.0,3.19,?,0.0,0.0,0
?,?,?,?,0.0,?,92.0,?,208.9,119.0,?,?,86.0,7.55,15.6,6.0,?,2.0,?,0.0,1
?,108.0,?,3370.0,0.0,199.3,?,?,224.2,?,?,?,?,?,?,2.0,?,0.0,0.0,0.0,0
17.0,129.0,?,4079.0,0.0,130.2,94.0,22.13,195.2,?,16.59,?,68.0,?,7.6,?,?,?,0.0,0.0,0
?,60.0,?,?,0.0,?,95.0,?,?,?,?,?,?,7.97,7.9,1.0,2.13,?,?,?,0
?,?,?,980.0,0.0,?,?,?,?,86.0,?,226.4,?,10.19,9.8,1.0,2.65,0.0,?,?,1
?,69.0,510.0,?,?,170.7,?,?,111.6,109.0,9.49,171.5,?,7.72,4.8,?,?,3.0,?,?,0
25.0,?,?,1697.0,27.0,?,126.0,?,?,?,?,?,95.0,11.79,12.8,?,3.46,1.0,0.0,1.0,0
7.0,126.0,?,?,?,122.4,88.0,20.81,143.8,111.0,?,?,106.0,7.07,?,?,?,1.0,?,0.0,0
24.0,?,?,111.0,0.0,?,?,?,157.1,?,13.35,?,102.0,?,10.7,?,2.89,0.0,?,0.0,0
?,29.0,?,?,0.0,?,?,?,?,?,15.33,?,?,?,7.2,?,?,2.0,?,?,0
49.0,?,415.0,4130.0,?,111.7,121.0,?,237.3,119.0,?,253.5,110.0,11.41,?,6.0,?,?,0.0,?,0
43.0,?,?,?,39.0,?,103.0,?,?,111.0,?,172.4,109.0,?,?,6.0,3.21,?,?,1.0,0
?,77.0,408.0,?,?,168.1,83.0,28.58,202.0,?,?,?,91.0,?,10.0,?,?,?,0.0,0.0,0
50.0,?,415.0,?,11.0,?,82.0,?,173.7,?,?,?,89.0,10.42,?,?,?,?,0.0,?,0
?,?,510.0,3675.0,?,?,?,31.6,216.8,93.0,18.43,231.0,58.0,10.4,?,2.0,2.3,?,0.0,?,0
?,37.0,415.0,3042.0,0.0,?,116.0,32.54,167.4,99.0,?,216.5,112.0,9.74,14.0,5.0,3.78,?,?,?,0
?,171.0,?,1806.0,0.0,189.8,122.0,?,173.7,?,?,?,84.0,11.57,?,?,?,?,0.0,?,0
?,47.0,?,?,?,135.0,108.0,22.95,?,111.0,14.99,?,?,?,10.5,?,2.84,1.0,1.0,0.0,1
?,108.0,?,?,?,?,?,33.56,?,?,10.54,?,?,?,?,4.0,?,?,?,?,0
?,140.0,415.0,?,?,188.9,?,32.11,?,?,?,197.7,?,8.9,11.5,5.0,?,4.0,?,1.0,0
?,?,408.0,4395.0,0.0,229.2,?,?,163.9,133.0,?,?,?,?,7.4,6.0,?,?,0.0,0.0,0
?,104.0,?,1567.0,0.0,?,108.0,25.19,?,113.0,?,259.3,103.0,?,11.0,?,?,?,?,0.0,0
?,103.0,?,?,0.0,190.9,62.0,?,226.6,53.0,19.26,230.1,96.0,?,7.8,3.0,?,2.0,0.0,?,0
33.0,?,415.0,2528.0,0.0,228.4,?,?,145.1,?,12.33,?,?,11.04,7.7,?,?,?,?,?,0
35.0,111.0,?,751.0,0.0,?,106.0,?,?,?,14.66,?,123.0,?,?,4.0,?,1.0,1.0,0.0,0
5.0,?,415.0,2258.0,?,?,?,37.67,285.2,50.0,24.24,?,83.0,7.53,?,?,?,?,0.0,0.0,0
9.0,159.0,?,685.0,?,?,?,?,?,?,?,?,137.0,?,?,?,?,1.0,0.0,?,0
43.0,?,415.0,?,?,141.5,102.0,24.06,?,94.0,22.36,207.1,?,9.32,?,4.0,?,?,?,0.0,0
?,?,415.0,4147.0,0.0,?,82.0,?,188.8,115.0,16.05,?,?,?,9.2,7.0,2.48,?,?,0.0,0
?,93.0,?,555.0,0.0,164.9,68.0,?,210.4,?,17.88,229.4,104.0,?,7.8,?,2.11,2.0,?,?,0
?,?,510.0,?,0.0,?,62.0,29.99,201.0,?,17.09,?,138.0,6.77,11.2,2.0,3.02,0.0,0.0,0.0,0
4.0,175.0,?,4494.0,?,161.2,?,27.4,136.7,109.0,?,?,?,?,?,9.0,?,?,0.0,?,0
?,?,415.0,3656.0,?,175.6,?,?,?,118.0,?,289.5,?,?,?,?,?,?,?,?,0
?,?,?,1545.0,?,170.9,71.0,29.05,?,?,?,159.0,124.0,7.15,4.1,5.0,1.11,?,?,1.0,0
29.0,?,510.0,?,0.0,121.6,?,?,?,115.0,14.05,?,?,?,8.9,?,2.4,?,?,?,0
?,?,?,1139.0,0.0,?,141.0,?,198.2,113.0,16.85,?,103.0,12.61,2.2,?,0.59,1.0,?,0.0,0
32.0,87.0,510.0,?,?,167.3,?,28.44,?,119.0,16.87,133.1,?,?,11.0,6.0,?,?,?,?,0
23.0,?,415.0,4945.0,?,?,88.0,18.34,235.8,109.0,?,228.6,?,?,?,?,2.57,?,0.0,?,0
45.0,?,?,?,0.0,?,?,?,?,93.0,14.41,?,64.0,9.9,10.9,?,?,0.0,?,0.0,0
?,92.0,?,?,?,?,?,25.84,274.9,73.0,?,162.4,?,?,?,?,2.7,2.0,0.0,?,0
?,104.0,408.0,1382.0,?,170.6,97.0,29.0,?,?,?,?,131.0,9.48,6.1,?,1.65,1.0,?,?,0
6.0,95.0,415.0,3395.0,?,?,?,33.73,?,?,20.05,325.6,99.0,14.65,10.1,?,?,?,?,?,0
?,?,?,?,41.0,?,95.0,36.64,?,?,20.55,?,108.0,6.61,9.6,3.0,2.59,?,0.0,1.0,0
18.0,44.0,?,3239.0,?,189.7,122.0,?,178.9,72.0,?,244.7,?,?,9.8,?,2.65,?,0.0,0.0,0
?,?,?,606.0,0.0,?,?,37.03,?,?,?,?,111.0,10.25,11.6,?,?,0.0,?,?,0
40.0,1.0,415.0,1558.0,?,?,68.0,?,?,67.0,?,?,?,7.82,10.0,?,2.7,1.0,?,?,0
44.0,?,415.0,3869.0,16.0,?,?,25.4,131.8,113.0,?,132.7,?,?,6.7,2.0,?,0.0,?,1.0,0
?,114.0,?,1036.0,31.0,?,98.0,37.88,?,?,?,151.3,?,6.81,?,?,?,0.0,0.0,1.0,0
21.0,58.0,415.0,?,29.0,239.6,84.0,40.73,182.1,80.0,?,118.3,100.0,?,?,3.0,?,?,?,?,0
?,?,?,2570.0,0.0,172.4,114.0,29.31,256.6,?,21.81,?,?,10.59,?,?,?,?,0.0,0.0,0
22.0,?,?,?,0.0,86.1,97.0,?,227.9,?,?,225.8,102.0,10.16,9.1,3.0,?,3.0,1.0,?,0
?,?,510.0,4744.0,?,129.5,?,?,92.6,96.0,7.87,154.3,?,?,9.9,5.0,?,?,0.0,?,0
?,94.0,408.0,?,?,174.0,?,29.58,241.1,114.0,?,?,?,?,7.9,1.0,?,?,0.0,0.0,0
28.0,123.0,408.0,?,?,159.1,?,27.05,?,119.0,20.54,?,120.0,?,?,1.0,1.76,?,0.0,0.0,0
16.0,124.0,510.0,?,37.0,?,?,27.4,204.2,79.0,?,231.5,87.0,?,?,4.0,2.4,1.0,?,?,0
3.0,87.0,?,4.0,0.0,?,91.0,?,?,?,13.47,207.5,131.0,9.34,?,?,1.67,1.0,0.0,?,0
?,?,?,2050.0,33.0,?,?,20.33,?,88.0,23.69,263.4,175.0,?,5.9,2.0,1.59,2.0,?,1.0,0
26.0,95.0,510.0,?,?,156.6,?,?,247.6,75.0,?,192.3,115.0,8.65,?,5.0,3.32,?,?,0.0,0
?,28.0,415.0,364.0,0.0,?,87.0,?,161.7,?,?,?,?,8.66,10.1,?,2.73,3.0,?,?,0
17.0,167.0,?,1642.0,?,?,66.0,22.19,80.9,102.0,?,?,?,?,11.2,5.0,?,1.0,?,?,0
?,?,?,?,?,?,63.0,34.66,191.8,93.0,?,?,?,5.96,12.1,?,3.27,3.0,0.0,?,0
?,?,415.0,?,?,206.9,?,35.17,244.7,?,20.8,?,?,?,?,?,2.08,?,0.0,?,0
6.0,90.0,?,359.0,0.0,?,80.0,?,155.3,?,?,175.0,111.0,7.88,?,?,?,3.0,?,0.0,0
?,141.0,?,320.0,0.0,?,?,44.23,179.2,120.0,15.23,?,119.0,6.08,7.2,?,1.94,3.0,?,0.0,0
?,?,?,?,?,191.3,?,32.52,250.7,136.0,?,249.4,?,?,17.6,?,?,?,?,1.0,0
?,67.0,?,495.0,?,?,?,31.65,286.7,?,24.37,?,113.0,7.39,12.9,3.0,3.48,?,?,1.0,0
?,81.0,?,2080.0,?,?,79.0,?,?,?,?,?,83.0,11.02,?,?,2.24,1.0,0.0,?,0
?,?,?,1345.0,15.0,?,143.0,37.71,210.6,?,17.9,?,109.0,9.98,?,?,?,1.0,0.0,?,0
9.0,?,?,?,36.0,?,103.0,38.45,181.6,?,?,?,102.0,11.65,?,?,?,3.0,0.0,?,1
11.0,149.0,?,?,0.0,166.6,61.0,28.32,218.8,107.0,?,?,131.0,9.37,8.2,?,2.21,?,0.0,0.0,0
37.0,?,408.0,4987.0,0.0,178.8,?,?,?,72.0,?,203.0,?,?,8.4,5.0,?,?,0.0,?,0
47.0,45.0,?,3747.0,?,?,?,?,?,?,?,184.2,?,?,7.4,5.0,2.0,?,?,?,1
45.0,68.0,?,?,0.0,?,126.0,?,?,125.0,18.65,198.5,121.0,?,?,?,3.92,?,1.0,?,1
?,?,?,?,0.0,?,104.0,46.5,183.8,?,15.62,?,67.0,6.92,11.0,9.0,?,?,?,?,0
?,80.0,?,2220.0,33.0,189.4,?,32.2,?,68.0,12.64,208.9,?,?,?,4.0,3.02,1.0,?,?,1
?,?,?,2343.0,?,299.5,125.0,50.92,226.7,?,?,210.7,134.0,9.48,13.7,4.0,3.7,0.0,?,?,1
?,58.0,408.0,3237.0,0.0,191.3,?,?,?,124.0,?,100.3,132.0,?,8.6,9.0,2.32,3.0,?,0.0,0
4.0,126.0,?,?,0.0,?,?,?,213.1,?,?,?,79.0,?,10.8,?,2.92,?,0.0,?,1
1.0,121.0,?,?,35.0,?,95.0,?,209.2,?,?,197.4,42.0,?,?,4.0,?,1.0,?,1.0,0
?,?,?,1968.0,0.0,?,?,?,185.5,?,15.77,264.6,88.0,11.91,6.3,?,?,1.0,?,?,1
7.0,63.0,408.0,?,?,83.0,?,?,?,106.0,15.05,245.7,?,11.06,?,3.0,?,?,0.0,?,0
14.0,89.0,?,?,19.0,112.6,?,19.14,261.7,?,?,?,116.0,?,11.1,2.0,3.0,0.0,1.0,1.0,1
1.0,48.0,408.0,?,?,?,?,8.84,132.0,?,?,?,?,8.36,12.3,?,3.32,?,0.0,?,0
?,42.0,?,3505.0,21.0,?,?,?,?,90.0,?,227.1,?,?,11.0,1.0,?,2.0,0.0,1.0,0
24.0,115.0,408.0,?,0.0,?,81.0,?,?,?,16.63,?,66.0,8.55,?,6.0,?,?,?,?,0
?,?,?,?,?,?,?,40.87,118.9,91.0,10.11,164.2,?,?,11.2,?,3.02,?,?,?,0
12.0,126.0,408.0,?,27.0,?,78.0,31.65,?,83.0,16.12,76.5,?,?,9.6,3.0,2.59,?,?,?,0
44.0,?,?,?,0.0,106.4,?,18.09,?,104.0,?,90.9,81.0,4.09,11.4,3.0,?,1.0,0.0,0.0,0
24.0,?,415.0,?,0.0,?,?,?,?,84.0,?,?,102.0,?,6.3,?,1.7,0.0,0.0,0.0,0
48.0,149.0,415.0,?,28.0,?,97.0,21.57,166.9,?,14.19,?,77.0,6.53,?,?,?,5.0,1.0,?,1
?,?,?,?,?,167.5,96.0,?,?,?,?,?,87.0,?,13.0,1.0,3.51,1.0,?,0.0,0
27.0,49.0,415.0,?,0.0,189.9,?,32.28,?,120.0,?,159.8,?,?,10.1,6.0,?,?,?,0.0,0
?,?,415.0,126.0,0.0,?,105.0,42.76,?,104.0,18.09,?,67.0,?,9.3,?,?,?,?,?,0
25.0,?,408.0,?,?,162.6,?,?,?,109.0,?,141.6,66.0,6.37,8.2,?,?,?,0.0,0.0,0
?,?,510.0,?,38.0,?,?,?,?,?,17.01,?,?,7.82,?,?,2.57,0.0,?,?,0
1.0,?,510.0,?,?,297.8,88.0,50.63,196.0,89.0,16.66,213.7,107.0,?,12.0,2.0,3.24,?,?,?,1
?,51.0,415.0,?,?,236.8,61.0,?,?,97.0,?,181.1,?,?,11.2,8.0,3.02,?,?,1.0,0
?,163.0,?,?,0.0,?,120.0,37.91,227.0,?,19.3,?,?,?,?,5.0,2.38,?,0.0,0.0,0
48.0,104.0,?,?,?,?,?,21.2,188.3,?,16.01,208.6,?,?,?,3.0,2.16,0.0,0.0,?,0
32.0,96.0,415.0,3570.0,33.0,183.3,?,?,?,87.0,?,177.4,84.0,?,?,15.0,?,?,0.0,?,0
?,?,?,?,0.0,233.5,81.0,39.7,187.7,?,15.95,122.3,?,?,9.6,?,?,0.0,?,0.0,1
?,?,?,2154.0,?,229.2,59.0,?,?,107.0,12.14,?,109.0,?,?,5.0,?,0.0,0.0,?,0
35.0,69.0,510.0,2059.0,0.0,221.6,88.0,?,231.8,87.0,19.7,211.7,?,9.53,8.6,?,2.32,1.0,?,?,0
?,3.0,?,?,?,?,87.0,?,?,?,?,?,?,10.49,?,?,3.27,4.0,?,0.0,0
48.0,?,510.0,2183.0,?,?,121.0,?,294.0,131.0,24.99,?,61.0,13.05,?,?,?,0.0,0.0,?,0
?,108.0,408.0,?,35.0,?,106.0,36.7,200.6,?,?,?,?,8.79,15.5,7.0,?,?,0.0,1.0,0
?,?,?,?,?,268.7,81.0,45.68,145.5,?,12.37,?,86.0,?,9.4,?,?,0.0,0.0,0.0,0
14.0,233.0,408.0,?,?,137.3,?,23.34,232.4,87.0,19.75,206.0,?,?,?,4.0,?,?,0.0,?,0
?,93.0,?,?,0.0,179.3,93.0,?,?,?,?,?,131.0,?,?,?,?,3.0,?,0.0,0
?,135.0,?,?,22.0,?,113.0,?,259.4,95.0,22.05,134.7,?,6.06,14.6,5.0,3.94,2.0,0.0,?,0
40.0,93.0,415.0,?,0.0,190.2,?,32.33,?,64.0,?,130.0,92.0,?,8.8,4.0,?,?,0.0,0.0,0
?,?,?,462.0,0.0,?,100.0,?,124.8,?,?,336.1,111.0,15.12,?,?,3.78,2.0,1.0,0.0,1
?,?,510.0,?,?,197.1,117.0,33.51,227.8,128.0,19.36,?,?,?,?,11.0,2.51,?,?,0.0,0
27.0,45.0,408.0,?,?,196.8,?,?,254.2,?,?,261.8,85.0,11.78,?,?,?,?,?,1.0,0
?,?,408.0,?,0.0,222.2,113.0,37.77,?,?,18.57,266.0,88.0,11.97,?,?,?,?,?,0.0,0
36.0,118.0,?,4282.0,?,?,?,49.22,166.6,111.0,14.16,?,?,?,?,4.0,?,?,0.0,1.0,0
?,?,?,3460.0,?,?,127.0,?,?,91.0,?,249.6,?,?,?,?,?,?,?,0.0,0
?,?,415.0,?,0.0,231.9,?,39.42,160.1,?,?,?,98.0,4.97,?,?,?,?,?,0.0,0
?,102.0,510.0,?,0.0,233.8,103.0,?,221.6,131.0,18.84,146.9,106.0,6.61,12.8,3.0,3.46,0.0,1.0,0.0,0
29.0,194.0,?,4254.0,?,48.4,?,8.23,281.1,138.0,?,218.5,?,9.83,?,1.0,4.91,?,0.0,?,0
0.0,112.0,510.0,1857.0,0.0,?,?,?,244.5,83.0,20.78,?,?,10.9,?,1.0,?,?,?,?,0
47.0,?,?,4176.0,?,?,?,21.13,?,?,23.01,239.5,83.0,?,?,6.0,0.95,?,0.0,0.0,0
?,90.0,?,?,0.0,160.9,97.0,27.35,?,?,11.59,209.0,121.0,9.4,9.1,?,2.46,2.0,?,?,0
?,124.0,415.0,?,?,144.5,?,24.57,?,101.0,?,226.5,?,?,?,7.0,3.24,?,?,1.0,0
20.0,103.0,?,?,?,?,90.0,22.64,236.8,70.0,20.13,?,?,?,12.5,?,3.38,?,?,0.0,1
50.0,?,?,543.0,0.0,192.8,?,32.78,234.4,?,19.92,?,101.0,9.14,?,?,3.51,3.0,0.0,0.0,0
?,40.0,?,?,31.0,?,69.0,38.2,?,?,?,?,?,?,7.5,?,2.03,1.0,?,?,1
?,?,?,?,?,?,?,?,?,?,?,?,?,?,9.6,1.0,?,?,0.0,?,0
7.0,55.0,?,?,?,?,?,18.04,123.5,?,10.5,96.4,92.0,?,12.9,3.0,?,0.0,?,0.0,0
?,29.0,?,?,?,?,?,?,?,96.0,16.13,127.4,?,?,6.0,?,?,?,0.0,1.0,0
?,114.0,415.0,3422.0,0.0,?,?,?,?,79.0,23.05,188.2,?,?,13.4,7.0,3.62,2.0,1.0,?,1
?,?,?,?,15.0,?,?,?,187.8,?,?,?,?,11.68,?,?,2.7,2.0,?,?,0
?,?,415.0,4497.0,?,211.4,91.0,35.94,?,62.0,16.24,?,?,?,11.6,3.0,?,1.0,?,?,0
?,?,510.0,1997.0,0.0,215.6,113.0,?,200.6,81.0,17.05,?,107.0,6.92,?,6.0,3.35,1.0,0.0,0.0,0
?,189.0,?,?,0.0,?,?,?,143.3,?,12.18,?,69.0,?,?,7.0,?,1.0,0.0,?,0
?,?,?,?,?,246.8,?,41.96,187.8,121.0,15.96,?,?,6.95,?,5.0,?,1.0,0.0,0.0,0
?,117.0,415.0,3474.0,31.0,104.9,?,?,?,125.0,?,263.4,104.0,?,?,?,?,?,0.0,?,0
25.0,132.0,415.0,3981.0,?,144.3,?,24.53,231.5,125.0,19.68,304.3,?,?,?,?,?,1.0,?,?,1
?,54.0,510.0,1724.0,?,117.6,?,?,159.2,60.0,?,236.4,113.0,10.64,11.3,10.0,3.05,2.0,?,?,0
?,129.0,?,?,0.0,267.4,?,45.46,204.2,?,17.36,?,?,5.03,5.9,4.0,?,1.0,1.0,0.0,0
?,127.0,408.0,?,0.0,?,110.0,30.07,167.9,100.0,?,?,?,8.2,7.7,2.0,?,?,?,?,1
?,100.0,415.0,?,?,123.7,98.0,21.03,?,?,17.07,181.0,118.0,?,?,?,?,1.0,0.0,?,0
?,?,?,4698.0,30.0,?,?,31.31,167.5,109.0,?,212.8,?,?,10.0,?,?,?,?,?,0
18.0,53.0,?,2255.0,?,?,116.0,24.67,?,82.0,?,?,95.0,9.39,7.9,?,2.13,?,?,?,0
